public_compound_id,target_gene,contexts_x,n_datasets_scored,n_datasets_top5pct,n_datasets_top1pct,best_percentile,max_cosine,median_percentile,best_dataset_exact,tier,best_z,n_contexts,contexts_y,best_rank,kd_delta_median,kd_flag_weak,contexts,name,moa_class,primary_target,evidence_strength,hub_frac,hub_flag
CPD_326167036106,L3MBTL2,zel039_aec7,6,2,1,0.0052562417871222,0.1644043177366256,0.0703015362907508,zhu_cd4t_stim8hr,,9.524914,1.0,,42.0,,,zel039_aec7,Capmatinib,ALK_MET_inhibitor,MET,single_dataset,0.0111778455346899,hub_generic_stress
CPD_326167036106,KRI1,zel039_aec7,10,2,0,0.0300345530256046,0.241782084107399,0.1404601857112639,zhu_cd4t_rest,,9.450054,1.0,,46.0,,,zel039_aec7,Capmatinib,ALK_MET_inhibitor,MET,single_dataset,0.0103373598934975,hub_generic_stress
CPD_908424475140,RNF8,"zel031_a549,zel039_aec7",10,2,0,0.0189539833772552,0.3269856870174408,0.1443959080055834,replogle_k562_gwps,,9.440987,2.0,,43.0,,,"zel031_a549,zel039_aec7",derazantinib,FGFR_inhibitor,FGFR1/2/3,single_dataset,0.004134943957399,frequent
CPD_029002508615,GUK1,"zel031_a549,zel039_aec7",7,2,0,0.0288340994567488,0.1370861381292343,0.4157507687813325,hepg2,,9.330951,2.0,,5.0,,,"zel031_a549,zel039_aec7",SMARCA ligand 1,Chromatin_remodeling,SMARCA2/SMARCA4,single_dataset,0.0068159091048521,frequent
CPD_351179563828,RNF14,"zel031_a549,zel039_aec7",10,2,0,0.0235654840122645,0.1822608411312103,0.3414830755262045,zhu_cd4t_stim8hr,,9.328938,2.0,,14.0,,,"zel031_a549,zel039_aec7",N-deshydroxyethyl dasatinib,BCR_ABL_inhibitor,BCR-ABL/SRC,single_dataset,0.0163495929472825,hub_generic_stress
CPD_974291346731,NARS,"zel024_h1650,zel024_hek293",5,2,1,0.0038891589693728,0.0381668917834758,0.2374533626629898,k562_essential,B_consensus_strong,8.9897,2.0,"zel024_h1650,zel024_hek293",2.0,-1.847119092941284,False,,,,,single_dataset,0.0169630861160361,hub_generic_stress
CPD_359671028519,TWF1,"zel024_h1650,zel024_hek293",10,2,1,0.0001092239637376,0.1026005744934082,0.2604085064135265,xatlas_hek293t,B_consensus_strong,8.68774,2.0,"zel024_h1650,zel024_hek293",12.0,-1.0584020614624023,False,,,,,single_dataset,0.0194600033128631,hub_generic_stress
CPD_636338925240,SLC25A18,"zel024_h1650,zel024_hek293",2,2,1,0.0014759744164434,0.0540450476109981,0.1097555446424471,xatlas_hct116,B_consensus_strong,8.394069,2.0,"zel024_h1650,zel024_hek293",12.0,-0.0234777792356908,True,,,,,single_dataset,0.0028588781663916,specific
CPD_575892181405,SLC25A42,"zel024_h1650,zel024_hek293",9,2,1,0.0012536564981195,0.3478468060493469,0.2924184066490979,hepg2,B_consensus_strong,8.119945,2.0,"zel024_h1650,zel024_hek293",29.0,-0.2845885902643204,False,,,,,single_dataset,0.0077913632431702,frequent
CPD_691002885106,SMARCA4,zel028_hek293,7,1,1,0.0066666666666666,0.6605287194252014,0.704599211563732,vcc2025_train,B_single_context,31.18586,1.0,zel028_hek293,1.0,-2.213603973388672,False,,,,,single_dataset,0.0104845982539984,hub_generic_stress
CPD_037276915059,RBM14,zel039_aec7,1,1,1,0.0004861448711716,0.367237240076065,0.0004861448711716,k562_essential,B_single_context,30.771759,1.0,zel039_aec7,1.0,,False,,,,,single_dataset,0.0080306255789841,frequent
CPD_442417443226,LDHD,zel028_hek293,1,1,1,5.461198186882202e-05,0.2125222384929657,5.461198186882202e-05,xatlas_hek293t,B_single_context,30.424555,1.0,zel028_hek293,1.0,-0.041535273194313,True,,,,,single_dataset,0.009644112612806,frequent
CPD_429285670071,LDHD,zel028_hek293,1,1,1,5.461198186882202e-05,0.2051869183778762,5.461198186882202e-05,xatlas_hek293t,B_single_context,29.375084,1.0,zel028_hek293,1.0,-0.041535273194313,True,,,,,single_dataset,0.009644112612806,frequent
CPD_148075006812,LDHD,zel028_hek293,1,1,1,5.461198186882202e-05,0.1971994936466217,5.461198186882202e-05,xatlas_hek293t,B_single_context,28.232367,1.0,zel028_hek293,1.0,-0.041535273194313,True,,,,,single_dataset,0.009644112612806,frequent
CPD_268146356175,RBM14,zel031_a549,1,1,1,0.0004861448711716,0.3522587418556213,0.0004861448711716,k562_essential,B_single_context,28.158237,1.0,zel031_a549,1.0,,False,,,,,single_dataset,0.0080306255789841,frequent
CPD_456849721197,RBM14,zel039_aec7,1,1,1,0.0004861448711716,0.33076873421669,0.0004861448711716,k562_essential,B_single_context,27.681711,1.0,zel039_aec7,1.0,,False,,,,,single_dataset,0.0080306255789841,frequent
CPD_807860189782,RBM14,zel031_a549,1,1,1,0.0004861448711716,0.3460803031921386,0.0004861448711716,k562_essential,B_single_context,27.660093,1.0,zel031_a549,1.0,,False,,,,,single_dataset,0.0080306255789841,frequent
CPD_140515281827,LDHD,zel028_hek293,1,1,1,5.461198186882202e-05,0.1844422966241836,5.461198186882202e-05,xatlas_hek293t,B_single_context,26.407112,1.0,zel028_hek293,1.0,-0.041535273194313,True,,,,,single_dataset,0.009644112612806,frequent
CPD_831806511862,RBM14,zel031_a549,1,1,1,0.0004861448711716,0.305378794670105,0.0004861448711716,k562_essential,B_single_context,24.378057,1.0,zel031_a549,1.0,,False,,,,,single_dataset,0.0080306255789841,frequent
CPD_805180159983,LDHD,zel031_a549,1,1,1,5.461198186882202e-05,0.1583167463541031,5.461198186882202e-05,xatlas_hek293t,B_single_context,24.307491,1.0,zel031_a549,1.0,-0.041535273194313,True,,,,,single_dataset,0.009644112612806,frequent
CPD_796987441901,RBM14,zel039_aec7,1,1,1,0.0004861448711716,0.2902847528457641,0.0004861448711716,k562_essential,B_single_context,24.251495,1.0,zel039_aec7,1.0,,False,,,,,single_dataset,0.0080306255789841,frequent
CPD_992305753385,RBM14,zel028_hek293,1,1,1,0.0004861448711716,0.2319330871105194,0.0004861448711716,k562_essential,B_single_context,23.7839,1.0,zel028_hek293,1.0,,False,,,,,single_dataset,0.0080306255789841,frequent
CPD_399084991321,TUSC3,zel028_hek293,4,1,0,0.02,0.2677664160728454,0.2906561159575484,vcc2025_val,B_single_context,23.143784,1.0,zel028_hek293,1.0,-1.1268572807312012,False,,,,,single_dataset,0.0017116459408224,specific
CPD_686005758567,REST,zel028_hek293,6,1,1,5.461198186882202e-05,0.2613004148006439,0.2692720159561041,xatlas_hek293t,B_single_context,22.419052,1.0,zel028_hek293,1.0,-1.0912481546401978,False,,,,,single_dataset,0.0080919748958595,frequent
CPD_016046272479,LDHD,zel028_hek293,1,1,1,5.461198186882202e-05,0.1425584256649017,5.461198186882202e-05,xatlas_hek293t,B_single_context,20.414742,1.0,zel028_hek293,1.0,-0.041535273194313,True,,,,,single_dataset,0.009644112612806,frequent
CPD_401500146472,SRCIN1,zel024_hek293,1,1,1,0.0002186628765101,0.0794200748205185,0.0002186628765101,xatlas_hct116,B_single_context,19.985521,1.0,zel024_hek293,1.0,-0.1401701718568802,True,,,,,single_dataset,0.0079631413304212,frequent
CPD_642799557691,LDHD,zel028_hek293,1,1,1,5.461198186882202e-05,0.1363850235939026,5.461198186882202e-05,xatlas_hek293t,B_single_context,19.531557,1.0,zel028_hek293,1.0,-0.041535273194313,True,,,,,single_dataset,0.009644112612806,frequent
CPD_045243922793,REST,zel028_hek293,6,1,1,5.461198186882202e-05,0.2281869351863861,0.2703740681416571,xatlas_hek293t,B_single_context,19.457693,1.0,zel028_hek293,1.0,-1.0912481546401978,False,,,,,single_dataset,0.0080919748958595,frequent
CPD_821569531039,LDHD,zel028_hek293,1,1,1,5.461198186882202e-05,0.1350573152303695,5.461198186882202e-05,xatlas_hek293t,B_single_context,19.341593,1.0,zel028_hek293,1.0,-0.041535273194313,True,,,,,single_dataset,0.009644112612806,frequent
CPD_305833155371,NRP1,zel024_hek293,2,1,1,5.466571912753512e-05,0.121235005557537,0.0454098897925548,xatlas_hct116,B_single_context,19.27848,1.0,zel024_hek293,1.0,-0.4935924392193556,False,,,,,single_dataset,0.0041226740940239,frequent
CPD_142303555197,PRDM14,zel039_aec7,7,1,1,0.0066666666666666,0.4889229834079742,0.4028528395499247,vcc2025_train,B_single_context,19.072218,1.0,zel039_aec7,1.0,-0.0016161467065103,True,,,,,single_dataset,0.0028220685762664,specific
CPD_790235247209,SRCIN1,zel024_hek293,1,1,1,0.0001639971573826,0.075088120996952,0.0001639971573826,xatlas_hct116,B_single_context,18.900442,1.0,zel024_hek293,1.0,-0.1401701718568802,True,,,,,single_dataset,0.0079631413304212,frequent
CPD_930596955388,NFKB1,"zel028_h1650,zel039_aec7",6,1,0,0.0296101620674551,0.2255434393882751,0.1533627203244734,zhu_cd4t_stim8hr,,14.680927,2.0,,1.0,,,"zel028_h1650,zel039_aec7",veliparib,PARP_inhibitor,PARP1/PARP2,single_dataset,0.0641775203833105,hub_generic_stress
CPD_930596955388,TRAFD1,"zel028_h1650,zel028_hek293,zel039_aec7",7,1,0,0.0209163890557588,0.0515518225729465,0.5145137484283606,xatlas_hek293t,,14.149873,3.0,,3.0,,,"zel028_h1650,zel028_hek293,zel039_aec7",veliparib,PARP_inhibitor,PARP1/PARP2,single_dataset,0.0364844387457745,hub_generic_stress
CPD_056284183052,TRAFD1,"zel028_h1650,zel031_a549,zel039_aec7",7,1,0,0.0221724646387417,0.0512793660163879,0.47220991046893,xatlas_hek293t,,13.641704,3.0,,1.0,,,"zel028_h1650,zel031_a549,zel039_aec7",fexagratinib,FGFR_inhibitor,FGFR1/2/3,single_dataset,0.0364844387457745,hub_generic_stress
CPD_168135774311,NFKB1,"zel028_h1650,zel039_aec7",6,1,0,0.0311870346035917,0.2088185101747512,0.1594642460551237,zhu_cd4t_stim8hr,,13.165946,2.0,,2.0,,,"zel028_h1650,zel039_aec7",BAY-293,RAS_pathway_other,SOS1,single_dataset,0.0641775203833105,hub_generic_stress
CPD_908424475140,TRAFD1,"zel028_h1650,zel039_aec7",7,1,0,0.0208071650920211,0.0506347008049488,0.4579673657432156,xatlas_hek293t,,12.762969,2.0,,4.0,,,"zel028_h1650,zel039_aec7",derazantinib,FGFR_inhibitor,FGFR1/2/3,single_dataset,0.0364844387457745,hub_generic_stress
CPD_930596955388,RNF14,zel039_aec7,10,1,0,0.0348664038545773,0.1870615035295486,0.342796633329398,zhu_cd4t_stim8hr,,12.691817,1.0,,5.0,,,zel039_aec7,veliparib,PARP_inhibitor,PARP1/PARP2,single_dataset,0.0163495929472825,hub_generic_stress
CPD_168135774311,TRAFD1,"zel028_h1650,zel039_aec7",7,1,0,0.0213532849107094,0.051270168274641,0.5042693122291568,xatlas_hek293t,,12.415136,2.0,,6.0,,,"zel028_h1650,zel039_aec7",BAY-293,RAS_pathway_other,SOS1,single_dataset,0.0364844387457745,hub_generic_stress
CPD_780406670572,TRAFD1,"zel028_h1650,zel039_aec7",7,1,0,0.0208071650920211,0.0517719499766826,0.5215897971564551,xatlas_hek293t,,12.377239,2.0,,5.0,,,"zel028_h1650,zel039_aec7",MSC1094308,AAA_ATPase_inhibitor,VCP;VPS4B,single_dataset,0.0364844387457745,hub_generic_stress
CPD_144607136087,TRAFD1,"zel028_h1650,zel031_a549,zel039_aec7",7,1,0,0.0223363005843482,0.0499101355671882,0.4582040599237656,xatlas_hek293t,,12.370044,3.0,,1.0,,,"zel028_h1650,zel031_a549,zel039_aec7",XL019,JAK_STAT_inhibitor,JAK2,single_dataset,0.0364844387457745,hub_generic_stress
CPD_204680181321,TRAFD1,"zel028_h1650,zel039_aec7",7,1,0,0.0216263448200535,0.0516977496445179,0.4818295166806595,xatlas_hek293t,,12.26289,2.0,,1.0,,,"zel028_h1650,zel039_aec7",MRTX-1719,Epigenetic_writer_eraser,PRMT5,single_dataset,0.0364844387457745,hub_generic_stress
CPD_204680181321,TRAFD1,"zel028_h1650,zel039_aec7",7,1,0,0.0216263448200535,0.0516977496445179,0.4818295166806595,xatlas_hek293t,,12.26289,2.0,,1.0,,,"zel028_h1650,zel039_aec7",ZF135/MRTX-1719,,,single_dataset,0.0364844387457745,hub_generic_stress
CPD_570860546420,NFKB1,"zel028_h1650,zel031_a549,zel039_aec7",6,1,0,0.039071397284275,0.2132665961980819,0.1530043216333262,zhu_cd4t_stim8hr,,12.1888485,3.0,,1.0,,,"zel028_h1650,zel031_a549,zel039_aec7",MK2-IN-1,Stress_kinase_inhibitor,MAPKAPK2/MK2,single_dataset,0.0641775203833105,hub_generic_stress
CPD_097241972673,C12orf45,zel039_aec7,5,1,0,0.040543279951348,0.2954787909984588,0.0753524550315994,replogle_k562_gwps,,12.027178,1.0,,3.0,,,zel039_aec7,AZD-7624,Stress_kinase_inhibitor,p38 MAPK (MAPK14),single_dataset,0.0162330292452193,hub_generic_stress
CPD_570860546420,TRAFD1,"zel028_h1650,zel031_a549,zel039_aec7",7,1,0,0.0200972093277265,0.0541246235370636,0.503525938883726,xatlas_hek293t,,11.985377,3.0,,2.0,,,"zel028_h1650,zel031_a549,zel039_aec7",MK2-IN-1,Stress_kinase_inhibitor,MAPKAPK2/MK2,single_dataset,0.0364844387457745,hub_generic_stress
CPD_849358895118,TRAFD1,"zel028_h1650,zel031_a549,zel039_aec7",7,1,0,0.0217355687837911,0.0507254377007484,0.4847088024111338,xatlas_hek293t,,11.9518795,3.0,,4.0,,,"zel028_h1650,zel031_a549,zel039_aec7",GSK126,Epigenetic_writer_eraser,EZH2,single_dataset,0.0364844387457745,hub_generic_stress
CPD_144607136087,RNF14,"zel031_a549,zel039_aec7",10,1,0,0.0345159877354358,0.1533056497573852,0.3268351909747104,zhu_cd4t_stim8hr,,11.913414,2.0,,2.0,,,"zel031_a549,zel039_aec7",XL019,JAK_STAT_inhibitor,JAK2,single_dataset,0.0163495929472825,hub_generic_stress
CPD_204680181321,NFKB1,"zel028_h1650,zel031_a549,zel039_aec7",6,1,0,0.0288217257993867,0.116924874484539,0.1813484561267266,zhu_cd4t_stim8hr,,11.907499,3.0,,1.0,,,"zel028_h1650,zel031_a549,zel039_aec7",ZF135/MRTX-1719,,,single_dataset,0.0641775203833105,hub_generic_stress
CPD_204680181321,NFKB1,"zel028_h1650,zel031_a549,zel039_aec7",6,1,0,0.0288217257993867,0.116924874484539,0.1813484561267266,zhu_cd4t_stim8hr,,11.907499,3.0,,1.0,,,"zel028_h1650,zel031_a549,zel039_aec7",MRTX-1719,Epigenetic_writer_eraser,PRMT5,single_dataset,0.0641775203833105,hub_generic_stress
CPD_104027493525,TRAFD1,"zel028_h1650,zel031_a549,zel039_aec7",7,1,0,0.0220086286931352,0.0506604611873626,0.4790355464941051,xatlas_hek293t,,11.672913,3.0,,1.0,,,"zel028_h1650,zel031_a549,zel039_aec7",rucaparib,PARP_inhibitor,PARP1,single_dataset,0.0364844387457745,hub_generic_stress
CPD_780406670572,RNF14,"zel031_a549,zel039_aec7",10,1,0,0.043802014892685,0.1798210591077804,0.3709285367039378,zhu_cd4t_stim8hr,,11.499163,2.0,,10.0,,,"zel031_a549,zel039_aec7",MSC1094308,AAA_ATPase_inhibitor,VCP;VPS4B,single_dataset,0.0163495929472825,hub_generic_stress
CPD_279017060612,RNF14,zel039_aec7,10,1,0,0.0439772229522558,0.1680478602647781,0.2542297432310124,zhu_cd4t_stim8hr,,11.465649,1.0,,1.0,,,zel039_aec7,sorafenib,MEK_RAF_multikinase,RAF/VEGFR/PDGFR,single_dataset,0.0163495929472825,hub_generic_stress
CPD_104027493525,NFKB1,"zel028_h1650,zel031_a549,zel039_aec7",6,1,0,0.0265440210249671,0.1011039540171623,0.1576327681413351,zhu_cd4t_stim8hr,,11.409629,3.0,,1.0,,,"zel028_h1650,zel031_a549,zel039_aec7",rucaparib,PARP_inhibitor,PARP1,single_dataset,0.0641775203833105,hub_generic_stress
CPD_978689160853,TRAFD1,"zel028_h1650,zel031_a549,zel039_aec7",7,1,0,0.0216263448200535,0.051050990819931,0.4875454303696481,xatlas_hek293t,,11.3009615,3.0,,1.0,,,"zel028_h1650,zel031_a549,zel039_aec7",JAB-3068,Phosphatase_inhibitor,PTPN11/SHP2,single_dataset,0.0364844387457745,hub_generic_stress
CPD_029002508615,RNF14,"zel031_a549,zel039_aec7",10,1,0,0.0354796320630749,0.2010969072580337,0.3323751965758174,zhu_cd4t_stim8hr,,11.28846,2.0,,1.0,,,"zel031_a549,zel039_aec7",SMARCA ligand 1,Chromatin_remodeling,SMARCA2/SMARCA4,single_dataset,0.0163495929472825,hub_generic_stress
CPD_097241972673,RAB4B,"zel031_a549,zel039_aec7",4,1,0,0.0332454895601054,0.2295260578393936,0.1424989552862515,replogle_k562_gwps,,11.149232,2.0,,8.0,,,"zel031_a549,zel039_aec7",AZD-7624,Stress_kinase_inhibitor,p38 MAPK (MAPK14),single_dataset,0.0069324728069152,frequent
CPD_097241972673,UTP23,zel039_aec7,10,1,0,0.0281964025279533,0.3815987110137939,0.1399728416686828,k562_essential,,10.995522,1.0,,11.0,,,zel039_aec7,AZD-7624,Stress_kinase_inhibitor,p38 MAPK (MAPK14),single_dataset,0.0211839191170606,hub_generic_stress
CPD_780406670572,GUK1,zel039_aec7,7,1,0,0.0405348934391976,0.1800929307937622,0.4475553698286669,hepg2,,10.850806,1.0,,16.0,,,zel039_aec7,MSC1094308,AAA_ATPase_inhibitor,VCP;VPS4B,single_dataset,0.0068159091048521,frequent
CPD_326167036106,LTBP3,zel039_aec7,10,1,0,0.0192358833436752,0.1601651012897491,0.1739893792251855,zhu_cd4t_stim48hr,,10.82029,1.0,,9.0,,,zel039_aec7,Capmatinib,ALK_MET_inhibitor,MET,single_dataset,0.0080674351691093,frequent
CPD_014302469794,RNF14,"zel031_a549,zel039_aec7",10,1,0,0.0248795444590451,0.1894455403089523,0.3125783535311324,zhu_cd4t_stim8hr,,10.728903,2.0,,1.0,,,"zel031_a549,zel039_aec7",HTH-01-015,ROCK_inhibitor,NUAK1,single_dataset,0.0163495929472825,hub_generic_stress
CPD_908424475140,GUK1,zel039_aec7,7,1,0,0.0405348934391976,0.13878133893013,0.4132231404958678,hepg2,,10.689716,1.0,,14.0,,,zel039_aec7,derazantinib,FGFR_inhibitor,FGFR1/2/3,single_dataset,0.0068159091048521,frequent
CPD_859937920157,TRAFD1,"zel028_h1650,zel039_aec7",7,1,0,0.0219540167112664,0.0498358458280563,0.4580267706763584,xatlas_hek293t,,10.684653,2.0,,2.0,,,"zel028_h1650,zel039_aec7",KME-2780,Unknown_Other,TBK1/IKKepsilon,single_dataset,0.0364844387457745,hub_generic_stress
CPD_074543312493,AARS,"zel024_h1650,zel024_hek293",5,1,1,0.0071040534893439,0.2933582961559295,0.4492269118261596,hepg2,B_consensus_strong,10.650881,2.0,"zel024_h1650,zel024_hek293",2.0,-1.890036463737488,False,,,,,single_dataset,0.0175827142164772,hub_generic_stress
CPD_780406670572,ZNF236,zel039_aec7,10,1,0,0.0279983284580025,0.2933874130249023,0.0972210595779878,rpe1,,10.627483,1.0,,22.0,,,zel039_aec7,MSC1094308,AAA_ATPase_inhibitor,VCP;VPS4B,single_dataset,0.0110122023791265,hub_generic_stress
CPD_144607136087,NFKB1,"zel028_h1650,zel031_a549,zel039_aec7",6,1,0,0.0347787998247919,0.1685281991958618,0.1799778193543285,zhu_cd4t_stim8hr,,10.61398,3.0,,2.0,,,"zel028_h1650,zel031_a549,zel039_aec7",XL019,JAK_STAT_inhibitor,JAK2,single_dataset,0.0641775203833105,hub_generic_stress
CPD_168135774311,PPRC1,zel039_aec7,10,1,0,0.0154617634768073,0.2625349164009094,0.1644381066580033,hepg2,,10.612943,1.0,,26.0,,,zel039_aec7,BAY-293,RAS_pathway_other,SOS1,single_dataset,0.0195029478346758,hub_generic_stress
CPD_908424475140,AC118549.1,"zel031_a549,zel039_aec7",4,1,0,0.047942428542469,0.2717081904411316,0.1615127455077308,replogle_k562_gwps,,10.577793,2.0,,15.0,,,"zel031_a549,zel039_aec7",derazantinib,FGFR_inhibitor,FGFR1/2/3,single_dataset,0.0111655756713149,hub_generic_stress
CPD_168135774311,JUNB,zel039_aec7,6,1,0,0.0495876795368903,0.1499589532613754,0.242668059487274,xatlas_hek293t,,10.5731945,1.0,,29.0,,,zel039_aec7,BAY-293,RAS_pathway_other,SOS1,single_dataset,0.0125827448911356,hub_generic_stress
CPD_548023859323,NFKB1,"zel028_h1650,zel031_a549,zel039_aec7",6,1,0,0.0318878668418747,0.1651990264654159,0.1633465452228234,zhu_cd4t_stim8hr,,10.519212,3.0,,2.0,,,"zel028_h1650,zel031_a549,zel039_aec7",endoxifen,Nuclear_hormone_receptor,ESR1,single_dataset,0.0641775203833105,hub_generic_stress
CPD_029002508615,TRAFD1,"zel028_h1650,zel031_a549,zel039_aec7",7,1,0,0.0216809568019223,0.0497149303555488,0.4710575303607836,xatlas_hek293t,,10.430623,3.0,,2.0,,,"zel028_h1650,zel031_a549,zel039_aec7",SMARCA ligand 1,Chromatin_remodeling,SMARCA2/SMARCA4,single_dataset,0.0364844387457745,hub_generic_stress
CPD_204680181321,GUK1,zel039_aec7,7,1,0,0.0392812369410781,0.2006487101316452,0.4500626828249059,hepg2,,10.41873,1.0,,5.0,,,zel039_aec7,ZF135/MRTX-1719,,,single_dataset,0.0068159091048521,frequent
CPD_204680181321,GUK1,zel039_aec7,7,1,0,0.0392812369410781,0.2006487101316452,0.4500626828249059,hepg2,,10.41873,1.0,,5.0,,,zel039_aec7,MRTX-1719,Epigenetic_writer_eraser,PRMT5,single_dataset,0.0068159091048521,frequent
CPD_859937920157,GUK1,zel039_aec7,7,1,0,0.0271625574592561,0.1266836822032928,0.3103919532061444,hepg2,,10.417625,1.0,,3.0,,,zel039_aec7,KME-2780,Unknown_Other,TBK1/IKKepsilon,single_dataset,0.0068159091048521,frequent
CPD_167907273288,NFKB1,"zel028_h1650,zel031_a549",6,1,0,0.0268068331143232,0.1718959957361221,0.1683144199577203,zhu_cd4t_stim8hr,,10.347037,2.0,,1.0,,,"zel028_h1650,zel031_a549",lapatinib,EGFR_HER2_inhibitor,EGFR/HER2,single_dataset,0.0641775203833105,hub_generic_stress
CPD_930596955388,GUK1,zel039_aec7,7,1,0,0.0238194734642707,0.1378623396158218,0.4248906174039863,hepg2,,10.330377,1.0,,26.0,,,zel039_aec7,veliparib,PARP_inhibitor,PARP1/PARP2,single_dataset,0.0068159091048521,frequent
CPD_317738115337,NFKB1,"zel028_h1650,zel039_aec7",6,1,0,0.0379325448970652,0.0680542290210723,0.1528730825621638,zhu_cd4t_stim8hr,,10.327249,2.0,,1.0,,,"zel028_h1650,zel039_aec7",ZM336372,MEK_RAF_multikinase,RAF1,single_dataset,0.0641775203833105,hub_generic_stress
CPD_027984907598,NFKB1,"zel028_h1650,zel031_a549,zel039_aec7",6,1,0,0.026281208935611,0.1457827687263488,0.1852675507492546,zhu_cd4t_stim8hr,,10.287881,3.0,,1.0,,,"zel028_h1650,zel031_a549,zel039_aec7",BMS-509744,Unknown_Other,ITK (T-cell kinase),single_dataset,0.0641775203833105,hub_generic_stress
CPD_908424475140,VAV1,zel039_aec7,6,1,1,0.0064826982041173,0.1295652985572815,0.2402572263110572,zhu_cd4t_stim8hr,,10.285408,1.0,,20.0,,,zel039_aec7,derazantinib,FGFR_inhibitor,FGFR1/2/3,single_dataset,0.0066257262225385,frequent
CPD_014302469794,TRAFD1,"zel028_h1650,zel031_a549,zel039_aec7",7,1,0,0.0209163890557588,0.0510857701301574,0.4867476287563159,xatlas_hek293t,,10.245486,3.0,,2.0,,,"zel028_h1650,zel031_a549,zel039_aec7",HTH-01-015,ROCK_inhibitor,NUAK1,single_dataset,0.0364844387457745,hub_generic_stress
CPD_326167036106,TOPBP1,zel039_aec7,10,1,0,0.0132160996122549,0.2033323645591735,0.2187456059139538,xatlas_hek293t,,10.237767,1.0,,24.0,,,zel039_aec7,Capmatinib,ALK_MET_inhibitor,MET,single_dataset,0.0123680222820718,hub_generic_stress
CPD_780270304878,TRAFD1,"zel024_hek293,zel028_h1650",7,1,0,0.0205887171645459,0.0563874915242195,0.4452225381926118,xatlas_hek293t,,10.229719,2.0,,2.0,,,"zel024_hek293,zel028_h1650",STC-15,Epigenetic_writer_eraser,METTL3,single_dataset,0.0364844387457745,hub_generic_stress
CPD_351179563828,UTP23,zel039_aec7,10,1,0,0.0296548371414681,0.3330104053020477,0.1259692921480195,k562_essential,,10.138155,1.0,,4.0,,,zel039_aec7,N-deshydroxyethyl dasatinib,BCR_ABL_inhibitor,BCR-ABL/SRC,single_dataset,0.0211839191170606,hub_generic_stress
